date,avg_price,min_price,max_price,mandi_count,day,month,day_of_week,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30,std_7,std_14,change_1,change_7
2025-09-09,1248.909090909091,800.0,2500.0,44,9,9,1,1165.4545454545455,1301.3476923076923,1280.4289999999999,2035.7142857142858,1279.795918367347,1188.764705882353,1279.2529416917314,1376.5693402374905,1382.019398591602,224.71467627504697,324.1533458714334,0.07160686427457108,-0.3865007974481659
2025-09-10,1131.906976744186,750.0,2000.0,43,10,9,2,1248.909090909091,1165.4545454545455,1301.3476923076923,1739.2857142857142,1234.0740740740741,1146.5849056603774,1192.4845506143704,1369.2716904282129,1381.5301342943958,100.29915261783415,328.7258950329975,-0.09368345143499446,-0.3492115944797287
2025-09-12,1457.2222222222222,1160.0,2200.0,9,12,9,4,1131.906976744186,1248.909090909091,1165.4545454545455,1208.3494545454546,1244.2622950819673,1558.9166666666667,1228.0378031396228,1384.4831137953738,1378.140319479581,142.21206191861702,327.42090135272895,0.28740457666739716,0.20596092193411564
2025-09-13,1125.0,900.0,1500.0,10,13,9,5,1457.2222222222222,1131.906976744186,1248.909090909091,1010.9950943396227,1209.4772727272727,1373.2,1244.3242182339625,1378.449022886283,1369.8669861462477,117.61387641139513,331.645374174542,-0.2279832253145253,0.11276504337030913
2025-09-14,1650.0,600.0,9500.0,15,14,9,6,1125.0,1457.2222222222222,1131.906976744186,1280.4289999999999,1289.6129032258063,1377.2973684210526,1297.1200753768196,1404.190958370154,1378.957073865546,194.40319376322822,338.14238243316976,0.46666666666666656,0.2886306073979894
2025-09-15,1029.15,350.0,1840.0,40,15,9,0,1650.0,1125.0,1457.2222222222222,1301.3476923076923,1241.4285714285713,1494.5833333333333,1258.234690761435,1389.0282032681132,1363.4426294211014,219.0742595056901,350.5346376200919,-0.3762727272727272,-0.20916600069040847
2025-09-16,1174.2608695652175,750.0,2000.0,46,16,9,1,1029.15,1650.0,1125.0,1165.4545454545455,2062.630769230769,1379.9,1259.4927370629593,1325.5732104348594,1356.587991739942,218.47713670902652,295.26806638748513,0.1410006991840036,0.007556128332089962
2025-09-17,1112.6875,700.0,2000.0,48,17,9,2,1174.2608695652175,1029.15,1650.0,1248.909090909091,2035.7142857142858,1412.857142857143,1240.0325097902326,1259.6427257409819,1346.5823369780373,225.52990065329325,217.24611688260438,-0.05243585234004744,-0.10907246324064646
2025-09-18,1095.8775510204082,300.0,1850.0,49,18,9,3,1112.6875,1174.2608695652175,1029.15,1131.906976744186,1739.2857142857142,1407.5208333333333,1234.8854489725495,1213.68499979346,1336.1942275676063,228.79630392123818,171.1361219027354,-0.015107520287225173,-0.03183073031974126
2025-09-19,1070.7659574468084,750.0,1760.0,47,19,9,4,1095.8775510204082,1112.6875,1174.2608695652175,1457.2222222222222,1208.3494545454546,1762.4406779661017,1179.6774111474904,1203.8576071435566,1313.1384035502965,212.23122877507004,175.36417852634503,-0.022914598031703037,-0.2652006391901429
2025-09-20,1075.425,450.0,2000.0,40,20,9,5,1070.7659574468084,1095.8775510204082,1112.6875,1125.0,1010.9950943396227,1374.2631578947369,1172.5952682903478,1208.4597432621551,1303.177131620472,215.16676304376392,170.6968088047306,0.004351130628303501,-0.0440666666666667
2025-09-21,1111.388888888889,805.0,1700.0,18,21,9,6,1075.425,1070.7659574468084,1095.8775510204082,1650.0,1280.4289999999999,1354.392857142857,1095.6508238459032,1196.3854496113615,1295.0769993453398,45.03373886507705,171.19227693817152,0.03344155928018133,-0.3264309764309764
2025-09-22,1052.3783783783783,650.0,1900.0,37,22,9,0,1111.388888888889,1075.425,1070.7659574468084,1029.15,1301.3476923076923,1356.1538461538462,1098.9691636142431,1178.601927187839,1284.951150419491,39.87750228269231,172.37743843956298,-0.053096185413106234,0.022570449767651102
2025-09-23,1108.8478260869565,500.0,1900.0,46,23,9,1,1052.3783783783783,1111.388888888889,1075.425,1174.2608695652175,1165.4545454545455,1314.4473684210527,1089.6244431173486,1174.558590090154,1278.0978323416878,23.65999263497685,173.37058077210992,0.05365888245974104,-0.05570571682464465
2025-09-24,1131.595238095238,750.0,2000.0,42,24,9,2,1108.8478260869565,1052.3783783783783,1111.388888888889,1112.6875,1248.909090909091,1307.421052631579,1092.3255485595255,1166.179029174879,1272.2369718571429,27.49952348968461,172.3325210772913,0.02051445786619399,0.016992855671730034
2025-09-25,1208.9642857142858,700.0,1725.0,28,25,9,3,1131.595238095238,1108.8478260869565,1052.3783783783783,1095.8775510204082,1131.906976744186,1288.8360655737704,1108.4807963729365,1171.6831226727431,1269.5745791951601,52.12545253703563,172.38426343429143,0.06837166242346471,0.10319285634474284
2025-09-26,1073.2903225806451,800.0,1500.0,31,26,9,4,1208.9642857142858,1131.595238095238,1108.8478260869565,1070.7659574468084,1457.2222222222222,1279.795918367347,1108.8414199634847,1144.2594155554875,1262.6910593356035,51.82892827695789,152.90320603543083,-0.11222330116516321,0.002357532116407546
2025-09-27,1083.7619047619048,450.0,1825.0,42,27,9,5,1073.2903225806451,1208.9642857142858,1131.595238095238,1075.425,1125.0,1234.0740740740741,1110.0324063580424,1141.313837324195,1257.6806536918643,51.02258104253845,153.6979127769599,0.00975652343168587,0.007752195422186414
2025-09-28,1264.4,724.0,1790.0,10,28,9,6,1083.7619047619048,1073.2903225806451,1208.9642857142858,1111.388888888889,1650.0,1244.2622950819673,1131.8911365167728,1113.770980181338,1258.3519105224655,77.57008442943867,63.77104161104789,0.16667691902104664,0.1376755811047239
2025-09-29,1314.0,350.0,11000.0,54,29,9,0,1264.4,1083.7619047619048,1073.2903225806451,1052.3783783783783,1029.15,1209.4772727272727,1169.2656538912902,1134.1174087527666,1261.8360014315563,94.1329605751647,78.44790757526015,0.03922809237583036,0.2486003390004623
2025-09-30,1367.3863636363637,700.0,12000.0,44,30,9,1,1314.0,1264.4,1083.7619047619048,1108.8478260869565,1174.2608695652175,1289.6129032258063,1206.1997306840626,1147.9120869007056,1264.4284501119084,114.90481938937563,100.05451147779688,0.04062889165628891,0.23315961980262978
2025-10-01,1704.8776315789473,600.0,3300.0,76,1,10,2,1367.3863636363637,1314.0,1264.4,1131.595238095238,1112.6875,1241.4285714285713,1288.0972154674496,1190.2113820134875,1279.876752116921,214.23590484284998,178.46835310274082,0.2468148556382228,0.5066143566039469
2025-10-02,2100.0,1800.0,2400.0,2,2,10,3,1704.8776315789473,1367.3863636363637,1314.0,1208.9642857142858,1095.8775510204082,2062.630769230769,1415.3880317939802,1261.9344140834583,1281.122393142562,368.52986877046965,298.8259257761048,0.23175995807694183,0.7370240170157454
2025-10-03,1516.5901639344263,800.0,2500.0,61,3,10,4,2100.0,1704.8776315789473,1367.3863636363637,1073.2903225806451,1070.7659574468084,2035.7142857142858,1478.716580558806,1293.7790002611453,1263.8182557499,336.6558773030275,300.6361493263431,-0.2778142076502732,0.41302882549793263
2025-10-04,1168.3773333333334,776.0,2000.0,30,4,10,5,1516.5901639344263,2100.0,1704.8776315789473,1083.7619047619048,1075.425,1739.2857142857142,1490.8044989261527,1300.4184526420977,1244.7879763848207,321.2790859407324,296.4400551298943,-0.2296024587801222,0.07807566237532404
2025-10-05,988.7252173913043,300.0,1500.0,46,5,10,6,1168.3773333333334,1516.5901639344263,2100.0,1264.4,1111.388888888889,1208.3494545454546,1451.4223871249105,1291.6567618208414,1237.4671684796822,367.26227210731,304.1688470208747,-0.1537620688253929,-0.21802814189235664
2025-10-06,1349.2965625,687.0,1979.67,64,6,10,0,988.7252173913043,1168.3773333333334,1516.5901639344263,1314.0,1052.3783783783783,1010.9950943396227,1456.4647531963394,1312.8652035438147,1248.7438840850284,365.2981094174009,296.455207060043,0.36468306741487067,0.026861919710806648
2025-10-07,1276.51828125,400.0,1900.0,64,7,10,1,1349.2965625,988.7252173913043,1168.3773333333334,1367.3863636363637,1108.8478260869565,1280.4289999999999,1443.4835985697157,1324.8416646268893,1248.6135267933614,370.5676845766096,290.9141926204339,-0.05393794312731004,-0.0664538456743955
2025-10-08,1245.7777777777778,800.0,1600.0,27,8,10,2,1276.51828125,1349.2965625,988.7252173913043,1704.8776315789473,1131.595238095238,1301.3476923076923,1377.8979051695485,1332.9975603184994,1246.761196309031,356.97171268545793,286.64901253529393,-0.024081522312489168,-0.2692861031767898
2025-10-09,1175.0409302325581,800.0,2200.0,43,9,10,3,1245.7777777777778,1276.51828125,1349.2965625,2100.0,1208.9642857142858,1165.4545454545455,1245.7608952027715,1330.574463498376,1247.0807424682978,164.35277760905683,287.9187087785551,-0.05678127255681209,-0.44045669988925806
2025-10-10,1202.5,1000.0,1790.0,6,10,10,4,1175.0409302325581,1245.7777777777778,1276.51828125,1516.5901639344263,1073.2903225806451,1248.909090909091,1200.8908717835677,1339.8037261711868,1245.5337727713281,112.91648262278851,281.02543085321895,0.023368607050996415,-0.20710286233137332
2025-10-12,1596.8181818181818,1000.0,2700.0,11,12,10,6,1202.5,1175.0409302325581,1245.7777777777778,1168.3773333333334,1083.7619047619048,1131.906976744186,1262.0967072814033,1376.450603103778,1261.0308129404616,185.28312427345236,278.5092060455026,0.32791532791532796,0.36669732993066884
2025-10-13,1080.9756097560976,500.0,2250.0,41,13,10,0,1596.8181818181818,1202.5,1175.0409302325581,988.7252173913043,1264.4,1457.2222222222222,1275.2753347620878,1363.3488609434994,1248.4892591915907,164.74028234937254,288.32712018553076,-0.3230440246332438,0.09330235614723237
2025-10-14,1044.2978723404256,500.0,2000.0,47,14,10,1,1080.9756097560976,1596.8181818181818,1202.5,1349.2965625,1314.0,1125.0,1231.70409331072,1344.0844232535296,1245.7991882696049,181.39204236080033,300.6256847703427,-0.03393021737460633,-0.22604273859148316
2025-10-15,1051.404255319149,500.0,2000.0,47,15,10,2,1044.2978723404256,1080.9756097560976,1596.8181818181818,1276.51828125,1367.3863636363637,1650.0,1199.54494674917,1321.514272659443,1225.8459967802432,191.78055314042876,310.442905313586,0.006804938674055627,-0.17635002117667564
2025-10-16,1072.9791666666667,550.0,2000.0,48,16,10,3,1051.404255319149,1044.2978723404256,1080.9756097560976,1245.7777777777778,1704.8776315789473,1029.15,1174.8594308761542,1276.3786680228516,1227.3069690024652,195.91430207391147,296.0189029359268,0.020520091333441348,-0.13870741170174805
2025-10-17,1108.2,650.0,2290.0,25,17,10,4,1072.9791666666667,1051.404255319149,1044.2978723404256,1175.0409302325581,2100.0,1174.2608695652175,1165.3107265572173,1205.5358108799944,1225.1049400169582,197.52623667341422,179.49148293826462,0.032825272314234155,-0.05688391656223357
2025-10-18,1068.5555555555557,600.0,2000.0,27,18,10,5,1108.2,1072.9791666666667,1051.404255319149,1202.5,1516.5901639344263,1112.6875,1146.1758059222966,1173.5333388529323,1223.6338752021434,199.79789362778385,158.47690115324036,-0.035773727165172686,-0.11138831138831129
2025-10-19,1128.3333333333333,650.0,1770.0,6,19,10,6,1068.5555555555557,1108.2,1072.9791666666667,1596.8181818181818,1168.3773333333334,1095.8775510204082,1079.2493989958896,1170.6730531386463,1224.7157346125744,30.00273613922888,158.93781691971225,0.05594260164292386,-0.2933864693044881
2025-10-20,1358.3333333333333,1000.0,1875.0,3,20,10,0,1128.3333333333333,1068.5555555555557,1108.2,1080.9756097560976,988.7252173913043,1070.7659574468084,1118.8719309354947,1197.0736328487912,1234.3013138087917,109.76963180192739,157.07653272230928,0.20384047267355987,0.2565809265944643
2025-10-21,1000.0,850.0,1200.0,3,21,10,1,1358.3333333333333,1128.3333333333333,1068.5555555555557,1044.2978723404256,1349.2965625,1075.425,1112.5436634582911,1172.1238783845056,1231.787147142125,115.89157961915322,158.76950290856905,-0.263803680981595,-0.04241880933947273
2025-10-22,1150.0,1150.0,1150.0,2,22,10,2,1000.0,1358.3333333333333,1128.3333333333333,1051.404255319149,1276.51828125,1111.388888888889,1126.62876984127,1163.08685829522,1233.0741841791619,113.18227756331646,155.94593296190197,0.1499999999999999,0.09377529545086616
2025-10-23,1233.3333333333333,900.0,1500.0,3,23,10,3,1150.0,1000.0,1358.3333333333333,1072.9791666666667,1245.7777777777778,1052.3783783783783,1149.5365079365079,1162.197969406331,1239.1060160109942,116.68733180546855,155.47308930082963,0.0724637681159419,0.14944760499388376
2025-10-24,1445.0,800.0,1800.0,6,24,10,4,1233.3333333333333,1150.0,1000.0,1108.2,1175.0409302325581,1108.8478260869565,1197.6507936507935,1181.4807601040054,1250.311088474762,158.68242774415523,172.94751139791683,0.17162162162162176,0.3039162606027792
2025-10-26,1343.75,900.0,1700.0,8,26,10,6,1445.0,1233.3333333333333,1150.0,1068.5555555555557,1202.5,1131.595238095238,1236.9642857142858,1191.5700458182912,1257.3829138715876,155.42480509777747,178.30512487716524,-0.07006920415224915,0.257538733492773
2025-10-27,1292.3333333333333,800.0,1800.0,24,27,10,0,1343.75,1445.0,1233.3333333333333,1128.3333333333333,1596.8181818181818,1208.9642857142858,1260.392857142857,1169.8211280693733,1260.1618821255556,148.528326222562,139.397136241681,-0.03826356589147295,0.14534711964549474
2025-10-28,1349.2105263157894,900.0,1780.0,19,28,10,1,1292.3333333333333,1343.75,1445.0,1358.3333333333333,1080.9756097560976,1073.2903225806451,1259.0895989974938,1188.9807649664942,1269.3592222500604,147.5626049349878,144.58376522742452,0.044011240378480254,-0.00671617694543114
2025-10-29,1370.9130434782608,850.0,1800.0,23,29,10,2,1349.2105263157894,1292.3333333333333,1343.75,1000.0,1044.2978723404256,1083.7619047619048,1312.0771766372452,1212.3104200477683,1278.930926873939,96.92919493901759,145.78816097187237,0.01608534527353056,0.3709130434782608
2025-10-30,1316.857142857143,550.0,1825.0,28,30,10,3,1370.9130434782608,1349.2105263157894,1292.3333333333333,1150.0,1051.404255319149,1264.4,1335.9139113311228,1231.2713405861962,1280.6794983025104,66.01530180376757,140.41434145728806,-0.03943058305431835,0.14509316770186342
2025-10-31,1339.375,900.0,1800.0,16,31,10,4,1316.857142857143,1370.9130434782608,1349.2105263157894,1233.3333333333333,1072.9791666666667,1314.0,1351.0627208549322,1250.2996143957203,1281.5253316358437,48.35790107098642,135.26935258262517,0.017099696246474227,0.08597972972972978
2025-11-01,1699.1917808219177,400.0,3000.0,73,1,11,5,1339.375,1316.857142857143,1370.9130434782608,1445.0,1108.2,1367.3863636363637,1387.3758324009207,1292.513313025857,1292.5855122086955,139.74384605723378,174.14302222476684,0.26864528666125453,0.17591126700478732
2025-11-02,1516.8607142857145,900.0,2300.0,14,2,11,6,1699.1917808219177,1339.375,1316.857142857143,1343.75,1068.5555555555557,1704.8776315789473,1412.105934441737,1324.5351100780115,1286.3182816322546,145.91785978225838,170.9823294907578,-0.10730458362269601,0.12882657807308995
2025-11-03,1437.065934065934,650.0,3000.0,91,3,11,0,1516.8607142857145,1699.1917808219177,1339.375,1292.3333333333333,1128.3333333333333,2100.0,1432.7820202606797,1346.5874387017684,1264.2204794344523,136.03746588840286,163.4752903832469,-0.05260521250783112,0.11199324276445766
2025-11-04,1109.9625,700.0,2000.0,56,4,11,1,1437.065934065934,1516.8607142857145,1699.1917808219177,1349.2105263157894,1358.3333333333333,1516.5901639344263,1398.6037307869958,1328.8466648922447,1250.6662239699715,182.61449034955018,175.16175428979022,-0.22761894657153992,-0.17732445874780556
2025-11-05,1047.2916666666667,625.0,1450.0,24,5,11,2,1109.9625,1437.065934065934,1516.8607142857145,1370.9130434782608,1000.0,1168.3773333333334,1352.3721055281965,1332.2246410827208,1246.6300350810825,226.4877342256901,168.66777998079405,-0.05646211771418708,-0.2360626579133761
2025-11-06,1366.8357627118644,825.0,2401.0,59,6,11,3,1047.2916666666667,1109.9625,1437.065934065934,1316.857142857143,1150.0,988.7252173913043,1359.5119083645855,1347.712909847854,1259.233719925101,225.96873302956607,160.40054656519476,0.3051147127545153,0.03795295497754947
2025-11-07,1315.7241379310344,875.0,1850.0,58,7,11,4,1366.8357627118644,1047.2916666666667,1109.9625,1339.375,1233.3333333333333,1349.2965625,1356.1332137833047,1353.5979673191184,1258.1146391061354,226.4962010584528,157.3638798317982,-0.03739412310914525,-0.01765813313595188
2025-11-08,1231.0471186440677,700.0,1750.0,59,8,11,5,1315.7241379310344,1366.8357627118644,1047.2916666666667,1699.1917808219177,1445.0,1276.51828125,1289.2554049007545,1338.3156186508375,1256.598933685938,170.51492412471558,158.1914018828576,-0.06435773035229153,-0.27551019694280965
2025-11-09,1107.9056603773586,350.0,2200.0,53,9,11,6,1231.0471186440677,1315.7241379310344,1366.8357627118644,1516.8607142857145,1343.75,1245.7777777777778,1230.833254342418,1321.4695943920776,1252.0031964392574,148.1235719160388,169.70674527412828,-0.10002984971228623,-0.2696062005277339
2025-11-10,954.4285714285714,550.0,1450.0,14,10,11,0,1107.9056603773586,1231.0471186440677,1315.7241379310344,1437.065934065934,1292.3333333333333,1175.0409302325581,1161.8850596799377,1297.3335399703087,1244.6494511457909,148.45549897935166,196.13955690879052,-0.13852902321711402,-0.3358491431717556
2025-11-12,1442.142857142857,750.0,3200.0,21,12,11,2,954.4285714285714,1107.9056603773586,1231.0471186440677,1109.9625,1349.2105263157894,1202.5,1209.3393964146314,1303.9715636008136,1252.6375463838863,179.0341184308139,199.57282550035166,0.5110013471037269,0.2992716935417701
2025-12-01,1909.8275862068965,1150.0,3000.0,29,1,12,0,1442.142857142857,954.4285714285714,1107.9056603773586,1047.2916666666667,1370.9130434782608,1596.8181818181818,1332.558813491807,1342.465459510002,1263.0711931968435,302.8922683842929,257.14654650078677,0.3242984748339055,0.8235871123519201
2025-12-02,2309.1666666666665,1600.0,2700.0,24,2,12,1,1909.8275862068965,1442.142857142857,954.4285714285714,1366.8357627118644,1316.857142857143,1080.9756097560976,1467.177514056779,1413.3447112106821,1304.0108950938625,478.9215289453758,364.0728777887473,0.20909692756763265,0.689425115776291
2025-12-03,1429.5245901639344,875.0,2500.0,61,3,12,2,2309.1666666666665,1909.8275862068965,1442.142857142857,1315.7241379310344,1339.375,1044.2978723404256,1483.434721518622,1419.7839676509632,1316.8517856879794,474.8376082586641,363.46066959113176,-0.38093485810295147,0.08649263850388134
2025-12-04,1074.2461363636364,662.0,1700.0,44,4,12,3,1429.5245901639344,2309.1666666666665,1909.8275862068965,1231.0471186440677,1699.1917808219177,1051.404255319149,1461.0345811928457,1375.1449930468002,1317.6131817227956,492.11244606473923,364.8791467419839,-0.24852909578810078,-0.12737203954722642
2025-12-05,988.1563888888891,350.0,1606.0,36,5,12,4,1074.2461363636364,1429.5245901639344,2309.1666666666665,1107.9056603773586,1516.8607142857145,1072.9791666666667,1443.9275424087787,1337.3803983755984,1314.7857557968698,508.2507832490366,376.26594747755377,-0.0801396854599491,-0.10808616272226845
2025-12-06,1340.4435294117648,700.0,2025.0,68,6,12,5,988.1563888888891,1074.2461363636364,1429.5245901639344,954.4285714285714,1437.065934065934,1108.2,1499.072536406378,1330.4787980431577,1322.5272067772617,465.4256220303221,375.1814073557924,0.35650950040306606,0.40444614666701884
2025-12-07,1273.3090909090909,550.0,1933.0,55,7,12,6,1340.4435294117648,988.1563888888891,1074.2461363636364,1442.142857142857,1109.9625,1068.5555555555557,1474.953426944411,1342.1464116795212,1329.3523246223797,473.17757109196754,370.30436777693075,-0.050083749915324605,-0.11707145751722281
2025-12-08,1296.3934426229507,670.0,1900.0,61,8,12,0,1273.3090909090909,1340.4435294117648,988.1563888888891,1909.8275862068965,1047.2916666666667,1128.3333333333333,1387.3199778609905,1359.939395676399,1334.954328265367,434.43312997625503,360.9124091413161,0.018129417184462815,-0.3211987029689344
2025-12-09,1042.6364285714285,700.0,1800.0,42,9,12,1,1296.3934426229507,1273.3090909090909,1340.4435294117648,2309.1666666666665,1366.8357627118644,1358.3333333333333,1206.3870867045277,1336.7823003806534,1324.431098106637,169.43106774290197,370.7038077576507,-0.19574074174434564,-0.5484793524771872
2025-12-10,1141.1904761904761,600.0,1900.0,21,10,12,2,1042.6364285714285,1296.3934426229507,1273.3090909090909,1429.5245901639344,1315.7241379310344,1000.0,1165.1964989940338,1324.3156102563278,1329.137447312986,138.33830589047005,374.3829722177113,0.09452388667647238,-0.20169930336098152
2025-12-12,1620.625,1300.0,2030.0,16,12,12,4,1141.1904761904761,1042.6364285714285,1296.3934426229507,1074.2461363636364,1231.0471186440677,1150.0,1243.250622370657,1352.1426017817516,1344.824947312986,212.65031902678507,381.33100814475495,0.42011788024201957,0.5086160844719223
2025-12-15,1994.5454545454545,650.0,2500.0,11,15,12,0,1620.625,1141.1904761904761,1042.6364285714285,988.1563888888891,1107.9056603773586,1233.3333333333333,1387.0204888930236,1415.4740156509013,1370.1986846867233,323.0075810129577,410.1829780232319,0.2307260807067979,1.0184512056721888
2025-12-16,1883.75,800.0,2400.0,8,16,12,1,1994.5454545454545,1620.625,1141.1904761904761,1340.4435294117648,954.4285714285714,1445.0,1464.6356989770572,1481.8541176917176,1384.8236846867233,371.57442783969753,404.99591884009794,-0.05554922515952598,0.4053184327926578
2025-12-17,1920.7777777777778,1300.0,2500.0,27,17,12,2,1883.75,1994.5454545454545,1620.625,1273.3090909090909,1442.142857142857,1343.75,1557.1312256725837,1516.0423263084976,1404.0579439459827,395.80658164341287,421.2614162117774,0.019656418196564163,0.5084929429086387
2025-12-18,1692.8947368421052,800.0,2200.0,19,18,12,3,1920.7777777777778,1883.75,1994.5454545454545,1296.3934426229507,1909.8275862068965,1292.3333333333333,1613.7742677038918,1500.5471227824412,1417.4099907296081,380.3431784618943,409.4878485845913,-0.11864102322097836,0.30584950616297957
2025-12-19,1620.0,1200.0,2200.0,15,19,12,4,1692.8947368421052,1920.7777777777778,1883.75,1042.6364285714285,2309.1666666666665,1349.2105263157894,1696.2547779079734,1451.3209323062506,1426.4363065190819,286.99148852768644,340.398211298804,-0.04305922586662514,0.5537534998845648
2025-12-20,1487.0740740740741,550.0,2300.0,27,20,12,5,1620.0,1692.8947368421052,1920.7777777777778,1141.1904761904761,1429.5245901639344,1370.9130434782608,1745.6667204627731,1455.4316097284034,1430.3083408722757,188.30564439675575,340.46222975558106,-0.08205304069501596,0.3030901546236411
2025-12-21,1325.0,1250.0,1400.0,2,21,12,6,1487.0740740740741,1620.0,1692.8947368421052,1620.625,1074.2461363636364,1316.857142857143,1703.4345776056302,1473.3425999881438,1430.5797694437047,245.49075844334607,325.11627248803507,-0.10898856815521407,-0.1824141920555341
2025-12-22,1566.8181818181818,1150.0,2400.0,11,22,12,0,1325.0,1487.0740740740741,1620.0,1994.5454545454545,988.1563888888891,1339.375,1642.3306815017343,1514.675585197379,1438.1612088376437,211.88714330128832,293.98088424302017,0.18250428816466546,-0.21444849589790338
2025-12-23,1413.5,700.0,2310.0,10,23,12,1,1566.8181818181818,1325.0,1487.0740740740741,1883.75,1340.4435294117648,1699.1917808219177,1575.1521100731627,1519.89390452511,1428.638149476913,196.5818062183352,291.28631720594996,-0.09785320568610378,-0.24963503649635033
2025-12-24,1530.0,900.0,2100.0,17,24,12,2,1413.5,1566.8181818181818,1325.0,1920.7777777777778,1273.3090909090909,1516.8607142857145,1519.326713247766,1538.228969460175,1429.0761256673893,124.25291785251606,282.5177952273432,0.08241952599929259,-0.2034476774454793
2025-12-25,1254.3333333333333,550.0,1800.0,15,25,12,3,1530.0,1413.5,1566.8181818181818,1692.8947368421052,1296.3934426229507,1437.065934065934,1456.6750841750843,1535.2246759394877,1422.9850389763026,132.44607190286115,285.49523899020363,-0.18017429193899792,-0.2590600549251256
2025-12-26,1438.4375,900.0,2350.0,16,26,12,4,1254.3333333333333,1530.0,1413.5,1620.0,1042.6364285714285,1109.9625,1430.737584175084,1563.4961810415286,1433.9342056429693,111.20557223640989,250.40468680946097,0.14677451501461602,-0.11207561728395066
2025-12-27,1437.923076923077,800.0,2200.0,26,27,12,5,1438.4375,1254.3333333333333,1530.0,1487.0740740740741,1141.1904761904761,1047.2916666666667,1423.7160131535131,1584.6913668081431,1446.9552526515165,108.5762326456853,222.96425840212717,-0.00035762629723090633,-0.03305215120612004
2025-12-28,1483.3333333333333,1200.0,2000.0,6,28,12,6,1437.923076923077,1438.4375,1254.3333333333333,1325.0,1620.625,1366.8357627118644,1446.3350607725608,1574.8848191890954,1450.8385050055654,100.797498463776,224.27758461870164,0.03158044900943313,0.11949685534591192
2025-12-29,1751.6,1400.0,2000.0,10,29,12,0,1483.3333333333333,1437.923076923077,1438.4375,1566.8181818181818,1994.5454545454545,1315.7241379310344,1472.7324633699632,1557.5315724358486,1465.3677004078643,149.86302345627863,197.05582347536517,0.18085393258426974,0.1179344357412242
2025-12-30,1388.076923076923,900.0,2000.0,13,30,12,1,1751.6,1483.3333333333333,1437.923076923077,1413.5,1883.75,1231.0471186440677,1469.1005952380951,1522.1263526556288,1470.6020272222927,151.83285619351534,177.49322193592337,-0.20753772375147117,-0.017985905145438186
2025-12-31,1461.3333333333333,800.0,2300.0,12,31,12,2,1388.076923076923,1751.6,1483.3333333333333,1530.0,1920.7777777777778,1107.9056603773586,1459.2910714285715,1489.3088923381686,1482.3829496541584,149.44190781863458,135.65935915834896,0.052775468735568376,-0.04488017429193902
2026-01-01,1729.25,1200.0,2400.0,8,1,1,3,1461.3333333333333,1388.076923076923,1751.6,1254.3333333333333,1692.8947368421052,954.4285714285714,1527.1363095238096,1491.9056968494467,1508.2103306065394,148.68681697882138,140.1304705256249,0.1833371350364965,0.37862078129152277
2026-01-02,1399.4444444444443,800.0,1900.0,9,2,1,4,1729.25,1461.3333333333333,1388.076923076923,1438.4375,1620.0,1442.142857142857,1521.5658730158727,1476.1517285954785,1506.787050183259,153.2248579245788,136.98440154960548,-0.19072173228599432,-0.027107924783353887
2026-01-03,926.0,500.0,2340.0,15,3,1,5,1399.4444444444443,1729.25,1461.3333333333333,1437.923076923077,1487.0740740740741,1909.8275862068965,1448.4340048840047,1436.075009018759,1473.9927973096958,274.20547141507546,200.7683433520316,-0.338308852719333,-0.356015620820628
2026-01-04,973.5555555555555,575.0,1300.0,9,4,1,6,926.0,1399.4444444444443,1729.25,1483.3333333333333,1325.0,2309.1666666666665,1375.608608058608,1410.9718344155842,1429.4724269393255,326.16423594939727,234.8104433451551,0.05135589152867759,-0.3436704119850187
2026-01-15,1537.7142857142858,450.0,4000.0,7,15,1,3,973.5555555555555,926.0,1399.4444444444443,1751.6,1566.8181818181818,1429.5245901639344,1345.0535060177917,1408.8929846938775,1433.0787501243371,293.4484841114457,233.4494407933537,0.5794828317083511,-0.12210876586304753
2026-01-16,1197.5,800.0,1550.0,20,16,1,4,1537.7142857142858,973.5555555555555,926.0,1388.076923076923,1413.5,1074.2461363636364,1317.8282312925169,1393.4644132653061,1437.1872122455493,297.60280873435534,240.16269105092192,-0.2212467484206615,-0.13729564976447772
2026-01-17,1305.7894736842106,800.0,2300.0,19,17,1,5,1197.5,1537.7142857142858,973.5555555555555,1461.3333333333333,1530.0,988.1563888888891,1295.6076799140708,1377.4493756713211,1447.7749817387266,290.83200696379544,237.82180220045075,0.0904296231183388,-0.10643968497887046
2026-01-18,950.0,900.0,1000.0,2,18,1,6,1305.7894736842106,1197.5,1537.7142857142858,1729.25,1254.3333333333333,1340.4435294117648,1184.2862513426423,1355.711280433226,1434.7601974250013,242.26408492914206,262.5627407396065,-0.27247077791213226,-0.4506288853549226
2026-01-19,1280.3846153846155,950.0,2100.0,13,19,1,0,950.0,1305.7894736842106,1197.5,1399.4444444444443,1438.4375,1273.3090909090909,1167.2777043340955,1344.4217886749843,1434.9960482408521,228.42509125628203,262.1296873754732,0.3477732793522268,-0.08507649555684482
2026-01-20,1320.0,950.0,2100.0,10,20,1,1,1280.3846153846155,950.0,1305.7894736842106,926.0,1437.923076923077,1296.3934426229507,1223.5634186198097,1335.9987117519072,1435.7829334867536,206.55940689012715,260.78525010738485,0.03094022228897564,0.4254859611231101
